product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date
Unsere Heimat – echt & gut Zucchini,https://offer-images.api.edeka/8278239a-2fb5-409a-8f96-a6e66d6b3415_AdobeStock_30835804.png?imwidth=3840&imdensity=1,,,,"aus Deutschland, Klasse I, 1 kg",,1.11,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Bio Avocado,https://offer-images.api.edeka/c13b904e-2211-417f-806a-153c309ecdc9_AdobeStock_51029296.png?imwidth=3840&imdensity=1,,,,"aus Peru oder Chile, Klasse II, Stück",,1.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Gut & Günstig Plattpfirsiche „Paraguayos“,https://offer-images.api.edeka/ca7c0a71-b33f-48cd-97b9-cddb061330d0_4311527800544_OUG.tif.png?imwidth=3840&imdensity=1,,,,"weißfleischig, aus Spanien, Klasse I, 500-g-Packung",,1.00,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Unsere Heimat – echt & gut Bio Mini Pflaumentomaten,https://offer-images.api.edeka/271947e6-a6b8-4ba3-9bec-b6a267688786_80551443-BIO_UHB_M.RO.TOM.DE-BW_II_200G-A.png?imwidth=3840&imdensity=1,,,,"aus Deutschland, Klasse II, 200-g-Schale",,2.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Unsere Heimat – echt & gut Himbeeren,https://offer-images.api.edeka/62d4b2d0-9831-4c66-98f3-c896108c2453_Himbeeren_3b_PL.png?imwidth=3840&imdensity=1,,,,"aus Deutschland, Klasse I, 250-g-Schale",,3.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Bio idene Bananen,https://offer-images.api.edeka/3fcde8d1-5a09-4f43-a773-c75a4928c65b_Demeter_Banane_gespiegelt.png?imwidth=3840&imdensity=1,,,,"die ideale Zwischenmahlzeit, 1 kg",,2.22,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Phalaenopsis Schmetterlingsorchidee,https://offer-images.api.edeka/d811f92b-43e6-404b-9744-b09cdcdcab3c_89006513_Orchideen_Phalaenopsis_2TR_T12_H60-70_Mix_V06.png?imwidth=3840&imdensity=1,,,,"2-Trieber, in verschiedenen Farben, ohne Übertopf, im 12-cm-Topf
 
• In Märkten mit Blumen-Abteilung erhältlich",,5.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Bunter Gärtnerstrauß,https://offer-images.api.edeka/ef3a606e-0db6-4277-aac6-566707a8fb4b_89533510_Bunter_Gaertnerstrauss.png?imwidth=3840&imdensity=1,,,,"aktuell gebunden, ca. 11 Stiele, Bund
 
• In Märkten mit Blumen-Abteilung erhältlich",,5.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Donnerstag bis Samstag: SanLuca Ananas extra sweet,https://offer-images.api.edeka/a53c3ba7-a95a-4804-abf3-06b500164631_Ananas_t_j.png?imwidth=3840&imdensity=1,,,,"aus Costa Rica, Klasse I, Stück
 
• Große Früchte
 
• Mindestgewicht: 1,8 kg",,3.33,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
Donnerstag bis Samstag: Gut & Günstig Gurken,https://offer-images.api.edeka/01bf5316-9aa9-4938-93ec-24515f04c640_KW19_Gurke_2_PL.png?imwidth=3840&imdensity=1,,,,"aus Spanien oder den Niederlanden, Klasse I, Stück",,0.39,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
,,,,,,,,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,OBST & GEMÜSE,2023-07-07
"Kerrygold original irische Butter, extra ungesalzen oder gesalzen",https://offer-images.api.edeka/100daaf3-9d69-4987-b07a-a167f878b11d_22305668.png?imwidth=3840&imdensity=1,,,,250-g-Packung/Becher,,1.59,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Zott Sahnejoghurt oder Kaffeegenuss,https://offer-images.api.edeka/41eeff03-3e8c-4b14-864c-58cfc4317eb3_22814675.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Amarena-Kirsch 150 g, Becher",,0.44,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Saint Albray,https://offer-images.api.edeka/d9a15ce0-bd18-417e-8971-20d1abcaad7c_17749678.png?imwidth=3840&imdensity=1,,,,"vollmundig & würzig, mind. 62% Fett i. Tr., 6 x 30 g, Packung",,2.22,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Salakis,https://offer-images.api.edeka/638c440a-7045-438b-b7a6-533f55e1d836_22311398.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Natur, 48% Vollfettstufe, 180 g, Packung",,1.59,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Donnerstag bis Samstag: Müller Reine Buttermilch,https://offer-images.api.edeka/a699d7ef-d182-4684-b7b5-a700f3c50615_19518668.png?imwidth=3840&imdensity=1,,,,500-g-Flasche,,0.59,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Unsere Heimat – echt & gut Bio-Löwentaler,https://offer-images.api.edeka/533dfcf9-19d4-4199-a70e-ac25b189a2d8_22491204.png?imwidth=3840&imdensity=1,,,,"deutscher Hartkäse aus Kuh-Rohmilch, mind. 45% Fett i. Tr., aus Allgäuer Milch, mild-aromatisch, mindestens 3 Monate gereift oder Allgäuer Bergkäse, deutscher Hartkäse aus Kuh-Rohmilch, mind. 50% Fett i. Tr., 6 Monate gereift, leicht pikanter Geschmack, aromatisch, 100 g",,1.69,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Weideglück Landjoghurt mild,https://offer-images.api.edeka/0cf4f8e9-3153-4e14-a2f8-12ddd4bbd61a_22019363.png?imwidth=3840&imdensity=1,,,,"mind. 3,5% Fett, 1-kg-Eimer",,1.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Brunch Brotaufstrich,https://offer-images.api.edeka/7ef6659f-6da1-4b07-84dc-d86254746e93_22067070.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 185-g-Becher",,1.19,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Géramont Der Cremige,https://offer-images.api.edeka/c27f2b4a-9965-4b16-9bd4-fad707c22e87_22525061.png?imwidth=3840&imdensity=1,,,,"mind. 60% Fett i. Tr. oder Der Frische, mind. 64% Fett i. Tr., französische Weichkäse aus Kuhmilch, mild, sahnig, 100 g",,1.69,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Ehrmann High Protein Chocolatemousse,https://offer-images.api.edeka/44352425-205d-414b-b703-3d46a9039d0a_22547449.png?imwidth=3840&imdensity=1,,,,"auch Vanilla, 200-g-Becher",,1.29,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Kerrygold original irische Kräuter Butter,https://offer-images.api.edeka/a830ea91-ba7d-424c-ae51-decfd36bae51_KG_Kraeuterbutter_150g_Becher_Seite_C1C1_4001954161669_P2_HighRes.png?imwidth=3840&imdensity=1,,,,150-g-Becher,,1.59,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Chavroux milder Ziegenkäse,https://offer-images.api.edeka/a6740b82-f8ce-4754-a222-5eb52d1679c8_3272770003148_VOR.tif.png?imwidth=3840&imdensity=1,,,,"mind. 45% Fett i. Tr., 150-g-Packung",,2.22,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
,,,,,,,,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,MOLKEREI & KÄSE,2023-07-07
Barilla Teigwaren Collezione oder Vollkorn,https://offer-images.api.edeka/ac637c9f-dba5-40dd-92f4-29be98d9b853_8076809523738_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Ausformungen, z. B. Collezione Lasagne 500 g, Packung",,1.79,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GRUNDNAHRUNG,2023-07-07
Dr. Oetker Vitalis Müsli,https://offer-images.api.edeka/e6164802-c9c6-43e2-b2e2-1a1cea13e275_20157759.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Schokomüsli 600 g, Packung",,2.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GRUNDNAHRUNG,2023-07-07
Barilla Teigwaren Al Bronzo,https://offer-images.api.edeka/2441820d-eee0-4e35-9b80-0b6e6b62e47e_8076809581127_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Ausformungen, z. B. Al Bronzo Spaghetti 400 g, Packung",,1.79,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GRUNDNAHRUNG,2023-07-07
,,,,,,,,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GRUNDNAHRUNG,2023-07-07
Toblerone Stick oder Milka Vanilla & Chocolate Swirl,https://offer-images.api.edeka/726a5735-25a5-43e8-b386-f1e1482ad74a_22197957.png?imwidth=3840&imdensity=1,,,,"tiefgefroren, 3 x 90-ml-Packung",,1.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,TIEFKÜHL,2023-07-07
Iglo Fischstäbchen,https://offer-images.api.edeka/7cd3b636-4973-4eb9-aca5-7c57d55f3e65_20827710.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. 15 Fischstäbchen 450 g, tiefgefroren, Packung",,2.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,TIEFKÜHL,2023-07-07
Dr. Oetker Pizza la Mia Grande,https://offer-images.api.edeka/697639d1-8ebe-4725-950b-559c8e8e953b_21150414.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Salame Piccante 380 g, tiefgefroren, Packung",,3.59,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,TIEFKÜHL,2023-07-07
,,,,,,,,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,TIEFKÜHL,2023-07-07
Donnerstag bis Samstag: Spareribs,https://offer-images.api.edeka/2e90ee74-901d-41cb-8f2b-b670b738fc40_22457062.png?imwidth=3840&imdensity=1,,,,"Kotelettrippen vom Schwein, grillfertig mariniert, 1 kg",,6.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,FLEISCH & WURST,2023-07-07
Donnertsag bis Samstag: Pikante Feuerwurst,https://offer-images.api.edeka/8435cfe1-7243-4ca9-a817-a6683bb85000_22762419.png?imwidth=3840&imdensity=1,,,,"nach Art einer Rindswurst oder Rindswurst im Saitling, 100 g",,1.19,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,FLEISCH & WURST,2023-07-07
Hofglück Wiener Würstchen,https://offer-images.api.edeka/620be12a-29be-4c96-9a24-02cff0cdcf8d_20582750.png?imwidth=3840&imdensity=1,,,,"geräuchert, 200-g-Packung",,2.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,FLEISCH & WURST,2023-07-07
Donnerstag bis Samstag: Zart gereiftes Rindfleisch: Rinderfilets/Lenden,https://offer-images.api.edeka/4d67766e-57ed-4385-a6e4-59f139086029_22472831.png?imwidth=3840&imdensity=1,,,,"gereift, ideal als Steaks zum Kurzbraten geeignet, 100 g",,3.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,FLEISCH & WURST,2023-07-07
Herta Finesse,https://offer-images.api.edeka/88e821be-8772-4834-855d-03c57cff2af8_18284504.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 100-g-Packung",,1.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,FLEISCH & WURST,2023-07-07
EDEKA Fruchtsaft oder Nektar,https://offer-images.api.edeka/1039475c-6030-4daa-aa8c-f78b0005bcd0_20129814.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1-L-PET-Flasche zzgl. € 0,25 Pfand",,1.19,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Bree Wein,https://offer-images.api.edeka/62137e17-7928-454e-9f05-295efc50bf84_16270501.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 0,75-L-Flasche",,2.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Volvic Frucht  oder Tee,https://offer-images.api.edeka/d0c76cf7-a385-45a9-9f8a-09476ca13a0f_18685088.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1,5-L-PET-Flasche zzgl. € 0,25 Pfand",,1.19,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Schweppes,https://offer-images.api.edeka/5db9a8e3-c5f0-424c-978b-c0aad42f2eec_15032505.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1-L-PET-Flasche zzgl. € 0,15 Pfand",,1.39,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Lillet Aperitif weiß oder rosé,https://offer-images.api.edeka/ad920e24-298b-4a3f-8616-b068157edd63_22323901.png?imwidth=3840&imdensity=1,,,,"17% Vol., 0,75-L-Flasche",,11.79,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Ramazzotti Amaro,https://offer-images.api.edeka/a7f9851d-2c9f-4b04-b0d8-0fc75d22ed91_18194451.png?imwidth=3840&imdensity=1,,,,"30% Vol., oder Crema, 17% Vol. 0,7-L-Flasche",,10.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Natur Radler,https://offer-images.api.edeka/07145221-cc44-4ae9-a08c-34e53c0ec1ad_15165571.png?imwidth=3840&imdensity=1,,,,"auch 0,0% Alkoholfrei, Packung mit 6 x 0,33-L-Flaschen zzgl. € 0,48 Pfand",,3.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Vitrex Naturelle,https://offer-images.api.edeka/374bccd2-e319-4056-881e-033ca51e748c_22652489.png?imwidth=3840&imdensity=1,,,,"1 L oder Vitrex Sports, verschiedene Sorten, z. B. Naturelle, 0,75 L zzgl. 0,25 € Pfand, PET-Flasche",,0.39,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Havana Club 3 Jahre,https://offer-images.api.edeka/6f05195e-2b44-489b-93f8-61db8367b63b_21637519.png?imwidth=3840&imdensity=1,,,,"40% Vol., 0,7-L-Flasche",,11.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,GETRÄNKE,2023-07-07
Pom-Bär Original oder Ketchup Style,https://offer-images.api.edeka/19fb4bc7-ef70-4d51-a257-4851b1c76be0_22548663.png?imwidth=3840&imdensity=1,,,,75-g-Packung,,1.11,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,KNABBERN & NASCHEN,2023-07-07
Ritter Sport Schokolade Bunte Vielfalt,https://offer-images.api.edeka/34158863-6dff-4f80-84ef-0192de04b0d1_20972229.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 100-g-Tafel",,0.79,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,KNABBERN & NASCHEN,2023-07-07
DeBeukelaer Prinzen Rolle Schoko,https://offer-images.api.edeka/b0f8d522-6b51-4776-98dd-477636f3bc9a_20931617.png?imwidth=3840&imdensity=1,,,,400-g-Packung,,1.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,KNABBERN & NASCHEN,2023-07-07
Chio Chips,https://offer-images.api.edeka/ae7877fa-86ac-4b85-b12b-ca92cbe898af_21650309.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Red Paprika, 150-g-Packung",,1.11,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,KNABBERN & NASCHEN,2023-07-07
Nimm 2 Lachgummi,https://offer-images.api.edeka/db715e53-2d0b-4d9a-a2e2-5123f3496001_20827854.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. klassisch 250 g, Packung",,0.79,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,KNABBERN & NASCHEN,2023-07-07
DeBeukelaer Prinzen Rolle Vollkorn,https://offer-images.api.edeka/b0c11690-ef40-4c1a-be71-19ee2708de54_61172200_PR_Vollkorn_352g.png?imwidth=3840&imdensity=1,,,,352-g-Packung,,1.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,KNABBERN & NASCHEN,2023-07-07
Regina Küchentücher,https://offer-images.api.edeka/5b2901e1-1130-4fc9-bb26-6dfbc0349eb3_16458069.png?imwidth=3840&imdensity=1,,,,"mit Herzen, 3-lagig, 4 x 43-Blatt-Packung",,2.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Kuschelweich Weichspüler,https://offer-images.api.edeka/ce174eba-2223-484c-b7db-bc262f5493db_22385000.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 38 Waschladungen, 1-L-Flasche",,1.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Guhl Shampoo,https://offer-images.api.edeka/e4090ac9-a682-420b-8874-36df200bfccb_22267503.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 250-ml-Flasche",,2.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Hakle Toilettenpapier Klassisch weiß oder Kamille,https://offer-images.api.edeka/5b62c281-c1b1-4642-916b-6ff4ebbd9306_22222537.png?imwidth=3840&imdensity=1,,,,"3-lagig, 8 x 150-Blatt-Packung",,3.33,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Colgate Zahncreme Max oder Sensation White,https://offer-images.api.edeka/6cf41797-2016-45dc-828b-39536a3ca167_18498941.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 75-ml-Packung",,1.69,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Dove Deo-Spray,https://offer-images.api.edeka/50a45584-481c-4dfb-9177-1750c21a6e9a_20089451.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 150-ml-Dose",,2.22,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Guhl Spülung,https://offer-images.api.edeka/153f8421-a1a4-4760-a7b0-143b6e93fc95_4072600282380_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 200-ml-Flasche",,2.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,DROGERIE,2023-07-07
Glück Fruchtaufstrich,https://offer-images.api.edeka/79f57f26-3c49-4c7e-9096-f361bb989d28_15991642.png?imwidth=3840&imdensity=1,,,,"auch passiert, verschiedene Sorten, 230-g-Glas",,2.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Brändle Vita Rapsöl oder Sonnenblumenöl,https://offer-images.api.edeka/0c73106d-7273-4779-b374-829f1c55c6cb_19921365.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche",,2.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Rana Gnocchi freschi di Patate,https://offer-images.api.edeka/c176f9fa-0aea-45c6-8ae0-3328f281d71c_22345325.png?imwidth=3840&imdensity=1,,,,400-g-Packung,,2.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Melitta Kaffee,https://offer-images.api.edeka/d1fc5908-b058-41a1-b539-8f0cee0fd849_20254047.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, vakuum gemahlen, 500-g-Packung",,4.44,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Oro di Parma Tomaten,https://offer-images.api.edeka/94646d94-69be-40c4-98cb-30bf8b01b69a_13127695.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Stückig 400 g, Dose",,1.29,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
EDEKA My Veggie vegetarische Wiener Würstchen,https://offer-images.api.edeka/0fcce1a7-d129-4329-a77a-e6c4dffdc01f_20989156.png?imwidth=3840&imdensity=1,,,,200-g-Packung,,2.29,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Hengstenberg Spezialitäten Essig,https://offer-images.api.edeka/9ba7f278-f3a0-45ba-8863-2564f98b7417_22556825.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 0,5-L-Flasche",,2.49,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Develey Feinkostsauce,https://offer-images.api.edeka/75426862-db1b-439b-a0c7-17163e28b670_16459667.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 250-ml-Flasche",,1.39,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Dr. Oetker Original Pudding,https://offer-images.api.edeka/1d9d8335-1884-47b8-a23c-707eb585f3c7_21754354.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. Vanille Geschmack 111 g, Packung",,0.79,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Lavazza Crema e Aroma,https://offer-images.api.edeka/f027a1cf-b9f9-4a35-9745-14db1608ab72_17603764.png?imwidth=3840&imdensity=1,,,,"und weitere Sorten, ganze Bohnen, 1-kg-Packung",,9.99,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
Tassimo Caffè Crema XL,https://offer-images.api.edeka/ebef428c-af60-43e6-8913-5e160b479619_18139257.png?imwidth=3840&imdensity=1,,,,"16 Stück, 132,8 g und weitere Sorten, Packung",,4.44,,"In der Neckarhelle 1-3, 69118 Heidelberg-Ziegelhausen",EDEKA,SONSTIGES,2023-07-07
