product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date
Wiesenhof Geflügel-Mortadella,https://offer-images.api.edeka/e9585991-d8ff-4ce0-9c07-e5cd3007d8ba_ps-whf-gefluegel-mortadella-vlog-itw-auf-of.png?imwidth=3840&imdensity=1,,,,100-g-Packung,SUPERKNÜLLER,1.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Hofglück Feine Streifen,https://offer-images.api.edeka/dcc42371-65cb-40e4-84b4-4aaa5655bd9b_702045_HG_feineStreifen2x60g.png?imwidth=3840&imdensity=1,,,,"fein-geräucherte Schinkenstreifen, 2 x 60-g-Packung",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Hofglück Wiener Würstchen,https://offer-images.api.edeka/76ecf158-0435-404e-ae5d-3150025cf2ad_4013191003-HOFGL.WIENER_WUERSTCHEN_200G.png?imwidth=3840&imdensity=1,,,,"geräuchert, 200-g-Packung",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Wiltmann Bio Salami fein,https://offer-images.api.edeka/b6acbcfa-b3fd-49c7-b799-f7502873d49a_21533_3D.png?imwidth=3840&imdensity=1,,,,"oder Rein Rind Salami, 80-g-Packung",,1.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Donnerstag bis Samstag: Schwarzwaldhof Schinkenwürfel,https://offer-images.api.edeka/3b44385f-b983-40c8-b19d-c0a8c2816b32_4314124150272_VOR.tif.png?imwidth=3840&imdensity=1,,,,oder Schinkenstreifen  2 x 125-g-Packung,,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
EDEKA Genussmomente Graved Lachsfleisch gebeizt,https://offer-images.api.edeka/cfb28ca9-fd3a-47cd-aebb-c7f7886fd84b_Graved_Lachsfleisch.png?imwidth=3840&imdensity=1,,,,80-g-Packung,SUPERKNÜLLER,1.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Samstags-Knüller: Zart gereiftes Rindfleisch – Rinderfilets/Lenden,https://offer-images.api.edeka/c66dbcc1-f24d-44e1-a5a5-42a2ad1565a6_4795983009_QS_DT_JB_FILET_1_VAC_2_7KG.png?imwidth=3840&imdensity=1,,,,"gereift, ideal als Steak zum Kurzbraten geeignet, 100 g
 
• ²Dieses Angebot ist nur am Samstag gültig",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Donnerstag bis Samstag: Spareribs,https://offer-images.api.edeka/869aa50d-4d59-4295-aadb-d03e641e3eb4_4800431004_SWF_SPA_RIB_MA_CA_8ST_CA_2_3KG.png?imwidth=3840&imdensity=1,,,,"Kotelettrippen vom Schwein, grillfertig mariniert, 1 kg",SUPERKNÜLLER,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Donnerstag bis Samstag: Pikante Feuerwurst,https://offer-images.api.edeka/96e2ce3a-7f53-4ee8-9a30-092cc85cae2f_4785030007_Feuerwurst_n_Art_Rindsw_1_1KG.png?imwidth=3840&imdensity=1,,,,"nach Art einer Rindswurst oder Rindswurst im Saitling, 100 g
 
• Glutenfrei
 
• Laktosefrei",SUPERKNÜLLER,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Original Nürnberger Rostbratwurst,https://offer-images.api.edeka/3e12dc6d-6527-485b-b3f2-3fea3e53293a_4002960406102_VOR.tif.png?imwidth=3840&imdensity=1,,,,200-g-Packung,,2.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Houdek Kabanos Klassik oder Käse,https://offer-images.api.edeka/284413b2-e2fe-46d0-8ef3-f3ac088e8f99_4004786011522_VOR.tif.png?imwidth=3840&imdensity=1,,,,150-g-Packung,,1.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,FLEISCH & WURST,2023-07-08
Volvic Touch oder Tee,https://offer-images.api.edeka/dd0e202a-1a5e-44a3-ac5b-bc720d6a4e12_VOL_TOUCH_PA_1500ml_NEU_ab_Nov.2020.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1,5-L-PET-Flasche zzgl. 0,25 € Pfand",SUPERKNÜLLER,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Rauch Eistee,https://offer-images.api.edeka/71047c36-045f-4de1-9902-3f08dbc0c179_9008700215183_VOR.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, koffeinhaltig, 0,33-L-Dose zzgl. 0,25 € Pfand",,0.59,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Effect Energy,https://offer-images.api.edeka/c34e73ea-f491-4cd1-8bca-10147cd39abe_Abb_effect_0_33l_Dose_Neues_Design_2018.png?imwidth=3840&imdensity=1,,,,"koffeinhaltig, 0,33-L-Dose zzgl. 0,25 € Pfand",,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Schweppes,https://offer-images.api.edeka/6880cdc2-334b-4d47-adec-0605d2d7f0cb_Indian_Tonic_Water_1l_MW.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1-L-PET-Flasche zzgl. 0,15 € Pfand",,1.39,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Sinalco Cola-Mix² oder Orange,https://offer-images.api.edeka/dccb8cdb-75e2-4510-8f28-48e8e2989716_Si_Cola_Mix_125_EW_FL_cmyk.png?imwidth=3840&imdensity=1,,,,"(²koffeinhaltig), 1,25-L-Flasche zzgl. 0,25 € Pfand",,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Black Forest Mineralwasser still,https://offer-images.api.edeka/a218dfa5-102b-4376-b45a-5c7639ab0e29_BF-still_PET_1_5l-Kiste_frontal.png?imwidth=3840&imdensity=1,,,,"oder fein perlend, Kiste mit 6 x 1,5-L-PET-Flaschen zzgl. 3,00 € Pfand",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Schwarzwald-Sprudel Limonade,https://offer-images.api.edeka/d1714986-c50e-49d7-80f2-d057ef838b8c_Zitrone-Kasten_front_63.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, Kiste mit 12 x 0,7-L-Flaschen zzgl. 3,30 € Pfand",,5.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
S. Pellegrino Mineralwasser,https://offer-images.api.edeka/fe1e3a87-345b-4c18-ad1d-60c8fc5257c1_2438112009.png?imwidth=3840&imdensity=1,,,,"mit Kohlensäure, Kiste mit 6 x 1-L-Flaschen zzgl. 2,40 € Pfand",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Kloster Natur Radler,https://offer-images.api.edeka/3950fe25-4a42-4509-9ce3-037ce4f8367f_KlosterNaturRadler.SixPack_frontal.png?imwidth=3840&imdensity=1,,,,"auch 0,0% Alkoholfrei, Packung mit 6 x 0,33-L-Flaschen zzgl. 0,48 € Pfand",,3.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Allgäuer Büble Edelbräu,https://offer-images.api.edeka/7025daf2-0137-40fb-98ab-876f7fab9b0c_Bueble_Edelbraeu_20x0_5l.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Bügelflaschen zzgl. 4,50 € Pfand",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Radeberger Pilsner,https://offer-images.api.edeka/57ff3a23-06cb-47c9-8d36-7b4736c9033a_205182_RP_Kasten_20x05l_Frontal_Vorne_leichtePerspektive.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,11.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
"Kloster Hefeweizen, Spezial oder Pilsner",https://offer-images.api.edeka/665522a2-59f6-485d-b277-ed2e22b2086f_DA_KLOSTER_KASTEN_NRW_050_frontal_breit_HefeWeizen_300DPI_CMYK.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,9.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Hacker-Pschorr Münchner Hell,https://offer-images.api.edeka/eb39f094-904d-4ada-bdb1-50365d2ec334_HP_Kiste033_muenchner-hell_front_2021.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,33-L-Bügelflaschen zzgl. 4,50 € Pfand",,12.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Warsteiner Pilsener,https://offer-images.api.edeka/ab08ad4c-f1df-4ba4-acec-48f8e55f86d0_WPP_20x0_5l_frontal.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",SUPERKNÜLLER,10.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Eichbaum Ureich Premium Pils,https://offer-images.api.edeka/edd2b8ee-28c8-48f7-9b25-2fae28f59245_Eichbaum_Ureich20x0.5l_Frontal.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,12.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Warsteiner Extra,https://offer-images.api.edeka/97b7510a-aa97-45ba-8d37-b1aae0dae444_WAR_Extra_Pilsener_6x330ml_LN_sixpack_2023_frontal.tif_300_JPG_.png?imwidth=3840&imdensity=1,,,,"Packung mit 6 x 0,33-L-Flaschen zzgl. 0,48 € Pfand",,3.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Veltins Pilsener,https://offer-images.api.edeka/db6c4c35-7796-4222-89ca-03e9a3982b68_4005249000565_Frontal.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,11.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Oberdorfer Helles,https://offer-images.api.edeka/3d7af268-9278-473b-9a7e-9a7fd19e27ca_205720_OBH_Kasten_20x05l_front_oben.png?imwidth=3840&imdensity=1,,,,"Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Schöfferhofer Hefeweizen,https://offer-images.api.edeka/64d0e71c-2e4f-446c-aebf-97ac372f08f6_201725_SHWN_Hefeweizen_Kasten_20x05l_Naturtrueb_Front.png?imwidth=3840&imdensity=1,,,,"auch 0,0% Alkoholfrei, Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Ramazzotti Amaro,https://offer-images.api.edeka/1f27b161-4b7f-4fc1-a05a-7bc8faebe3cd_8006550301040_VOR.tif.png?imwidth=3840&imdensity=1,,,,"30% Vol. oder Crema, 17% Vol., 0,7-L-Flasche",SUPERKNÜLLER,10.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Havana Club 3 Jahre,https://offer-images.api.edeka/a16a04b6-3200-4eae-b4b6-f36dc56b242b_Havana_Club_Original_3_Anos_0_7l.png?imwidth=3840&imdensity=1,,,,"40% Vol., 0,7-L-Flasche",,11.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Finsbury London Dry Gin,https://offer-images.api.edeka/edd12330-129f-493b-aa30-0dd0386d3dbd_Finsbury_Gin_Classic_70cl.png?imwidth=3840&imdensity=1,,,,"37,5% Vol., 0,7-L-Flasche",,7.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Faber Sekt halbtrocken,https://offer-images.api.edeka/eda3db26-942a-40e4-81fa-2a38e9f1950a_136439002_FABER_WEISS_0_75L_4006509512606.png?imwidth=3840&imdensity=1,,,,"oder Light Live alkoholfrei, verschiedene Sorten, 0,75-L-Flasche",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Henkell Sekt trocken,https://offer-images.api.edeka/180b2ba3-4208-4430-ba20-2fe164616e4f_HENKELL_TROCKEN_0_75L.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Baden Ortenauer Weinkeller 53 Grauer Burgunder Kabinett trocken,https://offer-images.api.edeka/b3a13409-a712-4349-b2be-d41dec324d75_4007474862734_VOR.tif.png?imwidth=3840&imdensity=1,,,,"und weitere Sorten, 0,75-L-Flasche",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Winzer von Baden Neuenbürger Stiftsberg Riesling trocken,https://offer-images.api.edeka/f97cc4d2-12e7-4f20-bf62-17ff9b79b631_4002591350201.png?imwidth=3840&imdensity=1,,,,"Q.b.A., 1-L-Flasche
 
• kräftig, elegant, Säurespiel
 
• 10–12 °C
 
• Fisch, Steaks, Salat, Käse",,3.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Demeter Perla Terra Bianco Frizzante Vino d’Italia,https://offer-images.api.edeka/1a41071d-bee1-4777-ac50-30f856abfd97_PerlaTerra_Frizzante.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• vegan",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Metzger Grauburgunder trocken,https://offer-images.api.edeka/25ce7806-5a19-4b5f-a46d-14e0afb348bf_4260247840272.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche",,8.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Marrenon Roséfine IGP,https://offer-images.api.edeka/02f5dae4-238b-4acd-816c-cd5ff185b281_3256811115175.png?imwidth=3840&imdensity=1,,,,"Q.b.A., auch trocken, 0,75-L-Flasche
 
• Frische und Finesse, Noten von Zitrusfrüchten mit einem Hauch von Blumen
 
• 8–10°C
 
• Salaten, Antipasti oder einfach so!",SUPERKNÜLLER,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich/Languedoc: Plaisir de vie blanc oder rosé,https://offer-images.api.edeka/4296b99f-ed79-416c-857f-050bf33fc4f3_EAN_3760071130118_Pugibet_Plaisir-de-Vie-Chardonnay-Viognier-IGP-0-75L.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• blanc: von klarer goldgelber Farbe. Duftende reife Frucht- und Zitrus- noten. Vollmundig mit herrlicher Frische. Fruchtig und belebend
 
• 10°C
 
• leichten Speisen, Fisch und Meeresfrüchte",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich/Costières de Nîmes: Bio Château La Tour de Béraud rosé,https://offer-images.api.edeka/67fdd67e-48b1-4cf7-a0ce-e0bf393c1dee_4897368001_Rose.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• Dieser Wein aus den Rebsorten Grenache und Mourvèdre besticht durch seine Farbe und seinen feinen Duft nach roten Früchten. Am Gaumen ist er frisch und lang im Abgang
 
• 10°C
 
• gegrillter Fisch und Geflügel, asiatische Küche",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich/Luberon Côtes du Ventoux Terra Venturi rot,https://offer-images.api.edeka/e34c5309-8a55-424e-a666-c01ab2b211e4_3256811114413.png?imwidth=3840&imdensity=1,,,,"auch Rosé, 0,75-L-Flasche",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich/Loire: Vallée Loire Touraine Sauvignon blanc,https://offer-images.api.edeka/cf428c83-61c9-4b44-b2a7-df8986248579_3362721030405.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• fruchtig, erfrischend
 
• 6–8°C
 
• Fisch, Meeresfrüchte, Salat",,4.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich/Loire: Domaine de la Briaudière Muscadet Sèvre & Maine Sur Lie trocken,https://offer-images.api.edeka/c69b63c4-a830-43f9-ba5c-c396d4f97259_3467361234166.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• Aromen von weißen Pfirsichen, frisch und fruchtig
 
• 8–10°C
 
• alle Arten von Meeresfrüchten",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich/Elsass: Paul Mittnacht Crémant d’Alsace brut,https://offer-images.api.edeka/798a3748-2f52-40c3-bb00-d0ee95e7c0ae_Cremant_Paul_Mittnacht_0_75_Rose.png?imwidth=3840&imdensity=1,,,,"oder Rosé, 0,75-L-Flasche",,7.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Frankreich: Domaine Reyser AOC Alsace Pinot Blanc „Les Trois Collines“,https://offer-images.api.edeka/a2ac97a9-07d4-4d10-a8e5-e6e4fc31b4e0_2064100000306.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• fruchtbetonter Weißwein, an-sprechende Säure wirkt frisch und lebendig
 
• 10–12°C
 
• Salat mit gebratenem Fisch, Flammkuchen oder auch zu Ziegenkäse",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Spanien/Emporda: Perelada Inspirador Blanc trocken,https://offer-images.api.edeka/8bc27a1a-886e-4f3e-b96a-533752a93899_8410743501221_65.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• intensives Aroma von gelben Früchten, würzigen Noten, vollmundig mit lebendiger Säure
 
• 10–12°C
 
• gegrilltem Meeresfisch, Salate",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Spanien/Emporda: Perelada Cap de Canons,https://offer-images.api.edeka/400faf60-e363-449b-859c-67c41adc0bc8_CapDeCanons_02.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• kraftvolle Cuvée aus Garnacha und Syrah
 
• 16°C
 
• Schmorgerichte und Lamm",,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Spanien: Perelada 3 Finques,https://offer-images.api.edeka/3bbb253f-275e-4398-a65a-4d7a07a84c52_8410743044513_50.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• Aromen von roten und schwarzen Früchten, blumig, ausgewogen
 
• 16–18°C
 
• Rindfleischgerichte, Wurst, kräftiger Käse",,7.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Spanien: Perelada 5 Finques,https://offer-images.api.edeka/c0739a34-b36f-4a02-b870-e7656e544ce6_5_Finques_Reserva.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• Frucht- und Gewürzaroma, vollmundig, strukturiert
 
• 18°C
 
• kräftige Fleischgerichte, Käse",,14.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Italien/Lombardei: I frati Lugana Cà dei Frati,https://offer-images.api.edeka/9be11553-cc72-499e-8fc8-0423139af46b_8058456380018_VOR.tif.png?imwidth=3840&imdensity=1,,,,"oder Rosa Cà dei Frati, 0,75-L-Flasche",,13.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Italien/Trentino: Cavit Lagrein Trentino DOC,https://offer-images.api.edeka/19fb8586-6c2b-4462-961c-ffed828c79d0_8007890264446_VOR.tif.png?imwidth=3840&imdensity=1,,,,"oder Pinot Grigio DOC, und weitere Sorten, 0,75-L-Flasche
 
• Pinot Grigio: Zitrus, grüner Apel und Mandelaromen
 
• 10–12°C
 
• helles Fleisch, Vorspeise und Fisch",,5.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Italien/Treviso: Prosecco Casa dei Farive,https://offer-images.api.edeka/b2b1e9fc-e6d7-42a8-b3ce-4f12fa6991db_8020502002038_iq.png?imwidth=3840&imdensity=1,,,,"0,75-L-Flasche
 
• fruchtige, dezente Aromen von Zitrusfrüchten
 
• 8°C
 
• Aperitif, zu sommerlichen Gerichten und Salaten",,4.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Lillet Aperitif weiß oder rosé,https://offer-images.api.edeka/ebda1e74-5cea-4801-a606-c217539f6cbc_3057230000253_VOR.tif.png?imwidth=3840&imdensity=1,,,,"17% Vol., 0,75-L-Flasche",SUPERKNÜLLER,11.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Franziskaner Weissbier Naturtrüb,https://offer-images.api.edeka/c02c2609-af2e-4440-9386-1fd2bd874447_135468007_a.png?imwidth=3840&imdensity=1,,,,"oder Alkoholfrei, Kiste mit 20 x 0,5-L-Flaschen zzgl. 3,10 € Pfand",,11.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Vitrex Naturelle,https://offer-images.api.edeka/b6370cab-ff53-42e5-849b-256c5a1f2506_4251093301680_VOR.tif.png?imwidth=3840&imdensity=1,,,,"1 L oder Vitrex Sports, verschiedene Sorten, z. B. Naturelle 0,75 L, PET-Flasche zzgl. 0,25 € Pfand",,0.39,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
EDEKA Fruchtsaft oder Nektar,https://offer-images.api.edeka/0c93bde9-b750-413c-bb6a-7668bc9d08a1_4311501733004_PER.tif.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 1-L-PET-Flasche zzgl. 0,25 € Pfand",SUPERKNÜLLER,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Coca-Cola* oder Fanta-Orange,https://offer-images.api.edeka/c1a8a8b5-a012-494e-9af6-709ecfd527c7_Coca-Cola_2L.png?imwidth=3840&imdensity=1,,,,"(*koffeinhaltig), 2-L-PET-Flasche zzgl. 0,25 € Pfand",,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Bree Wein,https://offer-images.api.edeka/851f2fc9-1d35-421c-857e-f19a01b95b8b_Bree_Rose_0_75_l_EAN_4003301035968.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 0,75-L-Flasche
 
• Pinot Noir Rosé: fruchtig, leicht, feine Süße
 
• 10 °C
 
• Fisch, helles Fleisch",,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
Bree Wein,https://offer-images.api.edeka/51fb9794-bcab-4431-a26b-163e24aa9733_4003301035968_weinkarton_6er.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, Kiste mit 6 x 0,75-L-Flaschen
 
• Im 6er-Karton günstiger!
 Sie sparen² 1,98 € beim Kauf von 6 Flaschen gegenüber Einzelkauf. Dies entspricht einem Einzelpreis von: 3,00 €
 
• ²Nicht mit anderen Aktionen oder Bar-Rabatt-Coupons kombinierbar.",,18.00,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,GETRÄNKE,2023-07-08
DeBeukelaer Prinzen Rolle Schoko,https://offer-images.api.edeka/abc91c5b-f1da-4a18-b181-0cd6c9a6aa4e_4001518115541_VOR.tif.png?imwidth=3840&imdensity=1,,,,400-g-Packung,SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
DeBeukelaer Prinzen Rolle Vollkorn,https://offer-images.api.edeka/0fad9e29-ce9e-417c-b9f0-73af5014521f_61172200_PR_Vollkorn_352g.png?imwidth=3840&imdensity=1,,,,352-g-Packung,SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Manner Snack Minis Milch-Haselnuss Schnitte,https://offer-images.api.edeka/20410417-294b-4c4b-903e-4dd689b9f808_5470699004-MANNER_SN.MI.MIL.HA.SCHN.5X25G.png?imwidth=3840&imdensity=1,,,,"5 Stück, 125-g-Packung",,0.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Manner Schnitten,https://offer-images.api.edeka/11ee9a86-a986-4424-b470-c54040014277_20791_Manner_Neapolitaner_Fairtrade_400g_FRONTAL_-_300dpi.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten oder Törtchen, 400-g-Packung",,2.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Manner Snack Minis,https://offer-images.api.edeka/91396d37-68a6-4516-af24-f4e01cb3e441_2151860007.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten oder Vollkorn Neapolitaner, 300-g-Packung",,2.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Nimm 2 Lachgummi,https://offer-images.api.edeka/7c006624-de2a-402d-a4a4-2756527863c6_121182007.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, z. B. klassisch 250 g, Packung",,0.79,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Funny-frisch Goldfischli Original,https://offer-images.api.edeka/af493adb-800f-4bdf-87a2-2f00e0e1bfa3_4000522060038_VOR.tif.png?imwidth=3840&imdensity=1,,,,"oder mit Sesam, 100-g-Packung",,1.11,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Pom-Bär Original oder Ketchup Style,https://offer-images.api.edeka/e0e7698e-b52b-4e84-82d0-abae7bb86e88_4000522105210.png?imwidth=3840&imdensity=1,,,,75-g-Packung,,1.11,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
Lorenz Nic Nac’s,https://offer-images.api.edeka/4e380659-31c7-45a1-a9b8-74f7f53419a5_4018077004896_frontal.png?imwidth=3840&imdensity=1,,,,"verschiedene Sorten, 110-g-Packung",,1.19,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,KNABBERN & NASCHEN,2023-07-08
