product_name,product_image,product_link,product_quantity,tag_label,price,product_information,store_address,store,category,date
Spanischer Trevelez Schinken ,https://offer-images.api.edeka/9098ed23-3a2e-4957-a788-fe76f037025c_Trevelez_1.png?imwidth=3840&imdensity=1,,"ausschließlich mit Meersalz und Schweinefleisch aus der geschützten Region Granada hergestellt, 23 Monate Reifezeit, 100 g",,4.89,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Kirschwasserschinken ,https://offer-images.api.edeka/e30ebd76-c6f6-4f63-accd-f653d557cae7_133745_59.png?imwidth=3840&imdensity=1,,"gegart, 100 g",,1.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
San Daniele,https://offer-images.api.edeka/9063fcda-74d6-4327-893b-8159eb69a065_133646_93.png?imwidth=3840&imdensity=1,,"seine erstklassige Qualität verdankt dieser Schinken dem streng geregelten Herstellungsverfahren, über das ein Consorzio wacht. Er sei besonders „dolce“ schwärmen Kenner vom Schinken aus San Daniele und meinen das fein-milde und zarte Aroma, 100 g",,4.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
EDEKA Südwest Fleischsalat,https://offer-images.api.edeka/3764e728-ad83-4af6-af3e-159a06ff772a_2507089005-GUTFL.FLEISCHSALAT_200G.png?imwidth=3840&imdensity=1,,"oder mit Kräuter, 200-g-Becher",,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Herta Finesse ,https://offer-images.api.edeka/715916f5-a354-45f7-a0c9-afe8de4db57d_Herta_Finesse_Schinken_hauchzart.png?imwidth=3840&imdensity=1,,"verschiedene Sorten, 100-g-Packung",SUPERKNÜLLER,1.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Kramer Bacon Würstel ,https://offer-images.api.edeka/ed70f581-f5bd-4718-bcd0-50140ce3be93_27231-KRA_BaconWuerstel.png?imwidth=3840&imdensity=1,,"3 Stück, 300-g-Packung",,4.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Wiesenhof Geflügel-Mortadella ,https://offer-images.api.edeka/771a9879-e044-4599-9e99-9110ff23d6a2_ps-whf-gefluegel-mortadella-vlog-itw-auf-of.png?imwidth=3840&imdensity=1,,100-g-Packung,SUPERKNÜLLER,1.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Hofglück Feine Streifen ,https://offer-images.api.edeka/cdd38725-3248-4abb-b830-f5274baefee9_702045_HG_feineStreifen2x60g.png?imwidth=3840&imdensity=1,,"fein-geräucherte Schinkenstreifen, 2 x 60-g-Packung",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Hofglück Wiener Würstchen ,https://offer-images.api.edeka/b76a6473-80c2-4396-b268-234b7d4193df_4013191003-HOFGL.WIENER_WUERSTCHEN_200G.png?imwidth=3840&imdensity=1,,"geräuchert, 200-g-Packung",,2.49,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Wiltmann Bio Salami fein,https://offer-images.api.edeka/76ceee52-e1fa-46ff-915e-472f2ad6baf1_21533_3D.png?imwidth=3840&imdensity=1,,"oder Rein Rind Salami, 80-g-Packung",,1.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Donnerstag bis Samstag: Schwarzwaldhof Schinkenwürfel,https://offer-images.api.edeka/cf5020f0-cf12-4335-83b3-c70ba96e3480_4314124150272_VOR.tif.png?imwidth=3840&imdensity=1,,oder Schinkenstreifen  2 x 125-g-Packung,,3.33,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
EDEKA Genussmomente Graved Lachsfleisch gebeizt ,https://offer-images.api.edeka/f81db6e5-26ee-4ded-b2b7-f6bc472348f1_Graved_Lachsfleisch.png?imwidth=3840&imdensity=1,,80-g-Packung,SUPERKNÜLLER,1.29,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Samstags-Knüller: Zart gereiftes Rindfleisch – Rinderfilets/Lenden ,https://offer-images.api.edeka/f73dba62-374c-478c-a8c0-cc251d68f2d6_4795983009_QS_DT_JB_FILET_1_VAC_2_7KG.png?imwidth=3840&imdensity=1,,"gereift, ideal als Steak zum Kurzbraten geeignet, 100 g
 
• ²Dieses Angebot ist nur am Samstag gültig",,3.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
Donnerstag bis Samstag: Spareribs ,https://offer-images.api.edeka/8b5ffeb8-ae3e-4b89-98b4-81ea36f467a3_4800431004_SWF_SPA_RIB_MA_CA_8ST_CA_2_3KG.png?imwidth=3840&imdensity=1,,"Kotelettrippen vom Schwein, grillfertig mariniert, 1 kg",SUPERKNÜLLER,6.99,,"Kurfürstenanlage 21-23, 69115 Heidelberg",EDEKA,,2023-07-05
