product_name,product_image,product_link,product_quantity,tag_label,price,product_information,store_address,store,category,date
AOSTE Stickado*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/26665498.png/jcr:content/26665498.png,https://www.penny.de/angebote/fleisch-und-wurst/aoste-stickado,"je 70-g-Packung

								(1 kg = 24.14)",Aktion,1.69,Verschiedene Sorten,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Fleisch und Wurst,2023-07-05
WIESBAUER Bergsteiger Salami oder Hendl Aufschnitt*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/39592295.png/jcr:content/39592295.png,https://www.penny.de/angebote/fleisch-und-wurst/wiesbauer-bergsteiger-salami-oder-hendl-aufschnitt,"je 80-g-Packung

								(1 kg = 18.63)",Aktion,1.49,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Fleisch und Wurst,2023-07-05
EIFELER Fleisch­gericht*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/24459596.png/jcr:content/24459596.png,https://www.penny.de/angebote/fleisch-und-wurst/eifeler-fleischgericht,"je 500-g-Dose

								(1 kg = 5.98)",Aktion,2.99,Verschiedene Sorten,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Fleisch und Wurst,2023-07-05
MÜHLENHOF Rinder-Gulasch,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_MH_Gulasch.png/jcr:content/KW27_MH_Gulasch.png,https://www.penny.de/angebote/fleisch-und-wurst/muehlenhof-rinder-gulasch,"Preis mit Coupon: 4.69 €, Preis ohne Coupon: 5.19 €, je 400g-Packung",App Coupon,4.69*,"Gültig vom 3.7.2023 bis 8.7.2023
• Vom Jungbullen
• Aus der Keule
• Im Frischfleischregal
• Preis mit Coupon: 4.69 €
• Preis ohne Coupon: 5.19 €
• Je 400g-Packung
• Grundpreis mit App Coupon: 1kg = 11.73 €
• Grundpreis ohne App Coupon: 1kg = 12.98 €",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Fleisch und Wurst,2023-07-05
NESCAFÉ Dolce Gusto Kapseln,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Multibuy_Dolce_Gusto.png/jcr:content/KW27_Multibuy_Dolce_Gusto.png,https://www.penny.de/angebote/weitere-angebote/nescafe-dolce-gusto-kapseln,"je 4 x 160-g-Packung

								(1 kg = 17.75)",1 gratis,11.37,"Café au lait, je 4 x 160-g-Packung (1 kg = 17.75) oder
Cappuccino, je 4 x 186-g-Packung (1 kg = 15.27)

Einzelpreis
Café au lait, je 160-g-Packung 3.79 (1 kg = 23.69) oder
Cappuccino, je 186-g-Packung 3.79 (1 kg = 20.38)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Weitere Angebote,2023-07-05
DELVERDE Pasta*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/9485620.png/jcr:content/9485620.png,https://www.penny.de/angebote/weitere-angebote/delverde-pasta,je 1.000-g-Packung,-52%,1.79,"1-kg-Beutel
Verschiedene Sorten, aus Hartweizengrieß",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Weitere Angebote,2023-07-05
KNORR Asia Noodles*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/26387957.png/jcr:content/26387957.png,https://www.penny.de/angebote/weitere-angebote/knorr-asia-noodles,"je 68-g-Beutel 

								(1 kg = 7.21)",-44%,0.49,"Rind, je 68-g-Beutel (1 kg = 7.21) oder
Huhn oder Curry, je 70-g-Beutel (1 kg = 7.00)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Weitere Angebote,2023-07-05
MAGGI Fix*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/24885156.png/jcr:content/24885156.png,https://www.penny.de/angebote/weitere-angebote/maggi-fix,"je 42-g-Beutel

								(1 kg = 11.67)",-55%,0.49,"Spaghetti Napoli, je 42-g-Beutel (1 kg = 11.67) oder
Bauern-Topf mit Hackfleisch, je 39-g-Beutel (1 kg = 12.56)",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Weitere Angebote,2023-07-05
BÄCKERKRÖNUNG Pizza Margherita,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_BK_Pizza.png/jcr:content/KW27_BK_Pizza.png,https://www.penny.de/angebote/weitere-angebote/baeckerkroenung-pizza-margherita,"Preis mit Coupon: 0.79 €, Preis ohne Coupon: 0.99 €, je Stück",App Coupon,0.79*,"Gültig vom 3.7.2023 bis 8.7.2023
• Preis mit Coupon: 0.79 €
• Preis ohne Coupon: 0.99 €
• Je Stück",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Weitere Angebote,2023-07-05
PENNY Dinkelflocken,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_Penny_Dinkelflocken.png/jcr:content/KW27_Penny_Dinkelflocken.png,https://www.penny.de/angebote/weitere-angebote/penny-dinkelflocken,"Preis mit Coupon: 0.69 €, Preis ohne Coupon: 0.99 €, je 500g-Packung",App Coupon,0.69*,"Gültig vom 3.7.2023 bis 8.7.2023
• Preis mit Coupon: 0.69 €
• Preis ohne Coupon: 0.99 €
• Je 500g-Packung
• Grundpreis mit App Coupon: 1kg = 1.38 €
• Grundpreis ohne App Coupon: 1kg = 1.98 €",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Weitere Angebote,2023-07-05
NIVEA Pflegeseife*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/34099514.png/jcr:content/34099514.png,https://www.penny.de/angebote/drogerie-und-haushalt/nivea-pflegeseife,"je 250-ml-Flasche 

								(1 Liter = 6.36)",Aktion,1.59,Rosenblüte,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
NIVEA 24h Tagespflege*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/34099514_01.png/jcr:content/34099514_01.png,https://www.penny.de/angebote/drogerie-und-haushalt/nivea-24h-tagespflege,"je 50-ml-Box

								(1 Liter = 119.80)",Aktion,5.99,Rosenblüte,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
SAGROTAN Hygieneseife*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/26500704.png/jcr:content/26500704.png,https://www.penny.de/angebote/drogerie-und-haushalt/sagrotan-hygieneseife,"je 250-ml-Flasche

								(1 Liter = 7.96)",Aktion,1.99,Brombeere & Waldfrucht,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
CAREFREE Slipeinlagen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/36722216.png/jcr:content/36722216.png,https://www.penny.de/angebote/drogerie-und-haushalt/carefree-slipeinlagen,je 100-Stück-Packung,Aktion,3.99,Verschiedene Sorten,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
TEMPO Natural & Soft*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/33104975.png/jcr:content/33104975.png,https://www.penny.de/angebote/drogerie-und-haushalt/tempo-natural--soft,je 24 x 9-Stück-Packung,-20%,2.99,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
TEMPO Taschentücher,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/33104975_01.png/jcr:content/33104975_01.png,https://www.penny.de/angebote/drogerie-und-haushalt/tempo-taschentuecher,je 30 x 10-Stück-Packung,-20%,2.99,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
8x4 Deo Spray,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/KW27_8x4_Deo.png/jcr:content/KW27_8x4_Deo.png,https://www.penny.de/angebote/drogerie-und-haushalt/8x4-deo-spray,"Preis mit Coupon: 2.22 €, Preis ohne Coupon: 2.79 €, je 150ml-Dose",App Coupon,2.22*,"Gültig vom 3.7.2023 bis 8.7.2023
• Verschieden Sorten
• Preis mit Coupon: 2.22 €
• Preis ohne Coupon: 2.79 €
• Je 150ml-Dose
• Grundpreis mit App Coupon: 1l = 14.80 €
• Grundpreis ohne App Coupon: 1l = 18.60 €",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Drogerie & Haushalt,2023-07-05
CORONA EXTRA Mexican Beer*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/31295005.png/jcr:content/31295005.png,https://www.penny.de/angebote/getraenke/corona-extra-mexican-beer,"je 12 x 355-ml-Flasche

								(1 Liter = 2.11)",Aktion,8.99,"Artikel auf Palette
Zzgl. 0.96 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-05
COCA-COLA,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/29087985.png/jcr:content/29087985.png,https://www.penny.de/angebote/getraenke/coca-cola,"je 1,25-Liter-PET-Flasche

								(1 Liter = 0.79)",-23%,0.99,"1,25 Liter
Erfrischungsgetränk, versch. Sorten, tw. koffeinhaltig, mit/ohne Zucker, zzgl. 0.25 Pfand",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-05
ROTKÄPPCHEN Sekt oder Fruchtsecco,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/3039910.png/jcr:content/3039910.png,https://www.penny.de/angebote/getraenke/rotkaeppchen-sekt-oder-fruchtsecco,"je 0,75-Liter-Flasche

								(1 Liter = 3.99)",-33%,2.99,Versch. Sorten,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-05
KATLENBURGER Fruchtweinschorle*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/24898197.png/jcr:content/24898197.png,https://www.penny.de/angebote/getraenke/katlenburger-fruchtweinschorle,je 1-Liter-Flasche,-28%,1.99,"1 Liter
Rhabarber oder Maracuja",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-05
TEACHER’S Highland Cream Blended Scotch Whisky*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/4968790.png/jcr:content/4968790.png,https://www.penny.de/angebote/getraenke/teachers-highland-cream-blended-scotch-whisky,"je 0,7-Liter-Flasche

								(1 Liter = 14.27)",-16%,9.99,40% vol,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Getränke,2023-07-05
Italienische Kräuter*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/16059800.png/jcr:content/16059800.png,https://www.penny.de/angebote/pflanzen-mo-sa/italienische-kraeuter,je Stück,Aktion,1.99,"Freilandqualität aus Italien
Im 14-cm-Topf",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-05
Stauden*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/29483110.png/jcr:content/29483110.png,https://www.penny.de/angebote/pflanzen-mo-sa/stauden,je Stück,Aktion,1.99,Im 13-cm-Topf,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-05
Eukalyptus*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/30929818.png/jcr:content/30929818.png,https://www.penny.de/angebote/pflanzen-mo-sa/eukalyptus,je Stück,Aktion,2.49,Im 13-cm-Topf,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-05
CATSAN Hygienestreu*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/30828085.png/jcr:content/30828085.png,https://www.penny.de/angebote/tiernahrung/catsan-hygienestreu,"je 18-Liter-Beutel

								(1 Liter = 0.44)",-20%,7.99,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Tiernahrung,2023-07-05
GOURMETMAXX Digitale Heißluftfritteuse 11229*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/40099117.png/jcr:content/40099117.png,https://www.penny.de/angebote/kochen-und-backen/gourmetmaxx-digitale-heissluftfritteuse-11229,je Stück,-50% ,39.99,"Leistung ca. 1.400 W
6 automatische Programme
Für ca. 3 l Inhalt",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Kochen & Backen,2023-07-05
Stahlemaille-Topf*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/26489460.png/jcr:content/26489460.png,https://www.penny.de/angebote/kochen-und-backen/stahlemaille-topf,je Stück,Aktion,5.99,"Weitere Größen und Ausführungen im Markt erhältlich

[1] Milchtopf, Ø ca. 12 cm, je Stück 5.99
[2] Stieltopf, Ø ca. 16 cm, je Stück 8.99
[3] Fleischtopf, Ø ca. 16 cm, je Stück 11.99",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Kochen & Backen,2023-07-05
Eiswürfelform*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/39480105.png/jcr:content/39480105.png,https://www.penny.de/angebote/kochen-und-backen/eiswuerfelform,je Stück,Aktion,2.99,"Mit Silikonboden, teilweise verschiedene Farben

[1] Mit Deckel
[2] 10er-Eiswürfelform STÄBE
[3] 18er-Eiswürfelform HERZEN oder
[4] Kühlelement",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Kochen & Backen,2023-07-05
Farbiges Trinkglas*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/39593302.png/jcr:content/39593302.png,https://www.penny.de/angebote/kochen-und-backen/farbiges-trinkglas,je Stück,Aktion,1.–,"Für ca 370 ml Inhalt
Verschiedene Farben",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Kochen & Backen,2023-07-05
GÖZZE Allzwecktücher*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/39593339.png/jcr:content/39593339.png,https://www.penny.de/angebote/kochen-und-backen/goezze-allzwecktuecher,je 7er-Packung,Aktion,8.99,"Verschiedene Farben
Je ca. B 50 x L 100 cm",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Kochen & Backen,2023-07-05
Schleierkraut Duo*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/27698809.png0/jcr:content/27698809.png,https://www.penny.de/angebote/pflanzen/schleierkraut-duo,je Stück,Aktion,1.79,Im 13-cm-Topf,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-05
Lavendel*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/36097814.png/jcr:content/36097814.png,https://www.penny.de/angebote/pflanzen/lavendel,je Stück,Aktion,4.79,"XXL-Pflanze
Im 19-cm-Topf",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-05
Korbmarante*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/food/3138270.png/jcr:content/3138270.png,https://www.penny.de/angebote/pflanzen/korbmarante,je Stück,Aktion,3.49,Im 12-cm-Topf,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Pflanzen,2023-07-05
NUR DIE Damen-Slips*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/28116565.png/jcr:content/28116565.png,https://www.penny.de/angebote/sport-und-freizeit/nur-die-damen-slips,je 2er-Packung,-40%,5.99,"[1] Midi,
	      Größen: 40/42–44/46 oder
[2] Maxi,
	      Größen: 40/42–48/50 je Packung",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Sport & Freizeit,2023-07-05
SOCKSWEAR Footies*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/39767574.png/jcr:content/39767574.png,https://www.penny.de/angebote/sport-und-freizeit/sockswear-footies,je 10 Paar,Aktion,7.99,"Mit ABS-Innenferse
Verschiedene Farben
Größen: 35/38–39/42",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Sport & Freizeit,2023-07-05
MAUI SPORTS Phylonclogs*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/38621209.png/jcr:content/38621209.png,https://www.penny.de/angebote/sport-und-freizeit/maui-sports-phylonclogs,je Paar,-34% ,12.99,"Mit Massagedecksohle
Verschiedene Farben
Größen: 39–41, 42–44",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Sport & Freizeit,2023-07-05
Sonnenbrille*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/38863042.png/jcr:content/38863042.png,https://www.penny.de/angebote/sport-und-freizeit/sonnenbrille,je Stück,Aktion,2.99,"Für Damen und/oder Herren
Verschiedene Designs",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Sport & Freizeit,2023-07-05
GRAFFITI Lesehilfen*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/20888595.png/jcr:content/20888595.png,https://www.penny.de/angebote/sport-und-freizeit/graffiti-lesehilfen,je 3er-Packung,Aktion,4.99,"Verschiedene Farben und Dioptrien
Je Packung 3 x die gleiche Dioptrie",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Sport & Freizeit,2023-07-05
BOSCH Akku-Regenwasserpumpe*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/39110712.png/jcr:content/39110712.png,https://www.penny.de/angebote/garten-und-baumarkt/bosch-akku-regenwasserpumpe,je Set,Aktion,69.99,"Timer-Funktion mit 3 Bewässerungszeiten
18-V-Li-Ion-Akku/ 2,5Ah, auch geeignet für 4,0 und 6,0Ah
Druck max. 1,9 bar
Wasserdurchfluss bis zu 9 l/Min.
Fördermenge bis zu 225 l pro Akku-Ladung
Max. Ansaugtiefe ca. 1,8 m
Schlauchlänge ca. 25 m
Laufzeit bis zu 25 Min.
Inkl. AL 1810 CV, Ladezeit ca. 155 Min. und ca. 2,5 m Schlauch",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Akku-Heckenschere*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/36425766.png/jcr:content/36425766.png,https://www.penny.de/angebote/garten-und-baumarkt/akku-heckenschere,je Stück,Aktion,59.99,"Flexibles, kabelloses Arbeiten
Mühelose Bedienung dank kompaktem Design und geringem Gewicht
18-V-Li-Ion-Akku/2,0 Ah für lange Laufzeit ausdauernd und kraftvoll
Mit der Schnittlänge von ca. 51 cm und die ca. 16 mm Schnittstärke ist sie der ideale Helfer für mittlere Hecken
Die LED-Anzeige informiert jederzeit über die verbleibende Akkuleistung
Für Sicherheit sorgt der 2-Hand-Sicherheitsschalter mit elektrischem Messerstopp und der großflächige Handschutz",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Akku-Rasentrimmer*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/36425767.png/jcr:content/36425767.png,https://www.penny.de/angebote/garten-und-baumarkt/akku-rasentrimmer,je Stück,Aktion,59.99,"Inkl. 20 Ersatzklingen
Der kraftvolle 18-V-2,0-Ah-Akku ermöglicht eine lange Laufzeit und flexibles Arbeiten
Die LED-Anzeige informiert jederzeit über die verbleibende Akkuladung
Durch den 5-fach verstellbaren Motorkopf und der Schnittbreite von ca. 260 mm der ideale Helfer für die tägliche Gartenpflege
Das 2-Klingen-System sorgt für einen vibrationsarmen Lauf und der von ca. 93 bis 125 cm verlängerbare Alu-Teleskopstiel für ein entspanntes Arbeiten
Frontgriff um 180° verstellbar, mit integrierter Aufbewahrung der 20 Ersatzklingen",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Gartenhandgerät*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/35076884.png/jcr:content/35076884.png,https://www.penny.de/angebote/garten-und-baumarkt/gartenhandgeraet,je Stück,Aktion,2.99,"[1] Gras-
[2] Präzisionsschere
[3] Bypass- oder
[4] Ambossgartenschere, je Stück 3.99
[5] Fugenkratzer
[6] Doppelhacke
[7] Blumenkelle oder
[8] Pflanzenschaufel, je Stück 2.99",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Ersatzrad*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/33070727.png/jcr:content/33070727.png,https://www.penny.de/angebote/garten-und-baumarkt/ersatzrad,je Stück,Aktion,9.99,"Kein Luftverlust, inkl. Achsadapter

[1] Schubkarrenrad, 
	      Ø ca. 338 mm, je Stück 12.99
[2] Sackkarrenrad, 
	      Ø ca. 260 mm, je Stück 9.99",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Blumentopf mit Einsatzzylinder*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/40086611.png/jcr:content/40086611.png,https://www.penny.de/angebote/garten-und-baumarkt/blumentopf-mit-einsatzzylinder,je Stück,Aktion,7.99,"Hochwertiger Kunststoff, witterungsbeständig

Zylinderförmig, je Stück 9.99
Ovalförmig, je Stück 7.99",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Solarstecker Basic*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/39188113.png/jcr:content/39188113.png,https://www.penny.de/angebote/garten-und-baumarkt/solarstecker-basic,je 7-Stück-Packung,Aktion,9.99,,Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
Solar-Deko-Leuchte*,https://cdn.penny.de/.imaging/mte/penny/detail-md/dam/Angebote/Angebote-der-Woche/2023-27/non-food/40112698.png/jcr:content/40112698.png,https://www.penny.de/angebote/garten-und-baumarkt/solar-deko-leuchte,je Stück,Aktion,1.99,"Zum Aufhängen
Kugeldesign
An-Aus-Schalter
Verschiedene Farben
Ca. H 15 x Ø 7,5 cm",Dossenheimer Landstr. 40 69121 Heidelberg,Penny,Garten und Baumarkt,2023-07-05
