product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category
Himbeeren,https://img.rewe-static.de/REWE27_2023/8585570/11896660-17_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8585570,,"Kl. I , je 250-g-Schale , (1 kg = 13.96)",Aktion,"3,49 €","Kl. I , je 250-g-Schale , (1 kg = 13.96)",Am Grünen Hag 2,Rewe,Obst & Gemüse
Helle oder dunkle Tafeltrauben,https://img.rewe-static.de/REWE27_2023/1238277/33943464-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1238277,,"Sorte: siehe Etikett, Kl. I , je 1 kg",Aktion,"2,99 €","Sorte: siehe Etikett, Kl. I , je 1 kg",Am Grünen Hag 2,Rewe,Obst & Gemüse
Bio Minze im Topf,https://img.rewe-static.de/REWE27_2023/1272042/32207633-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1272042,,je Topf,,"1,49 €",je Topf,Am Grünen Hag 2,Rewe,Obst & Gemüse
Zucchini,https://img.rewe-static.de/REWE_TZ27_2023/1960635/27264769-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1960635,,"Kl. I , je 1 kg",Aktion,"0,99 €","Kl. I , je 1 kg",Am Grünen Hag 2,Rewe,Obst & Gemüse
Mini Wassermelone,https://img.rewe-static.de/REWE27_2023/7035202/31362607-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7035202,,"Kl. I , je St",Aktion,"2,49 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse
Bio Feldsalat,https://img.rewe-static.de/REWE27_2023/2876337/32140585-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2876337,,"Kl. II , je 100-g-Pckg , (1 kg = 11.90)",,"1,19 €","Kl. II , je 100-g-Pckg , (1 kg = 11.90)",Am Grünen Hag 2,Rewe,Obst & Gemüse
Mini Roma Rispentomaten,https://img.rewe-static.de/REWE_TZ27_2023/1443729/30888826-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1443729,,"»Aromatica«, Kl. I , je 250-g-Schale , (1 kg = 5.96)",Aktion,"1,49 €","»Aromatica«, Kl. I , je 250-g-Schale , (1 kg = 5.96)",Am Grünen Hag 2,Rewe,Obst & Gemüse
Portobello Pilze,https://img.rewe-static.de/REWE27_2023/7831283/38737816-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7831283,,"Kl. II , je 200-g-Schale , (1 kg = 13.95)",Aktion,"2,79 €","Kl. II , je 200-g-Schale , (1 kg = 13.95)",Am Grünen Hag 2,Rewe,Obst & Gemüse
Gelb- oder weißfleischige Nektarinen,https://img.rewe-static.de/REWE27_2023/2463043/36433751-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2463043,,"Kl. I , je 1-kg-Schale",Aktion,"1,79 €","Kl. I , je 1-kg-Schale",Am Grünen Hag 2,Rewe,Obst & Gemüse
Snack Äpfel,https://img.rewe-static.de/REWE27_2023/7002983/8606510-41_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7002983,,"»Gala«, Kl. I , je 1-kg-Schale",Aktion,"2,99 €","»Gala«, Kl. I , je 1-kg-Schale",Am Grünen Hag 2,Rewe,Obst & Gemüse
Gelb- oder weißfleischige Plattpfirsiche,https://img.rewe-static.de/REWE27_2023/8597459/26643426-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8597459,,"Kl. I , je 500-g-Schale , (1 kg = 2.22)",Aktion,"1,11 €","Kl. I , je 500-g-Schale , (1 kg = 2.22)",Am Grünen Hag 2,Rewe,Obst & Gemüse
Kohlrabi,https://img.rewe-static.de/REWE27_2023/1381060/34637860-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1381060,,"Kl. I , je St",Aktion,"0,55 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse
Bundmöhren,https://img.rewe-static.de/REWE27_2023/3588548/4732350-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=3588548,,"Kl. I , je Bund",Aktion,"1,19 €","Kl. I , je Bund",Am Grünen Hag 2,Rewe,Obst & Gemüse
Goldene Kiwi,https://img.rewe-static.de/REWE27_2023/8069775/31401931-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8069775,,"Kl. I , je St",Aktion,"0,66 €","Kl. I , je St",Am Grünen Hag 2,Rewe,Obst & Gemüse
Romana Salatherzen,https://img.rewe-static.de/REWE27_2023/7002813/35949377-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7002813,,"Kl. I , je 3-St.-Pckg",Aktion,"1,11 €","Kl. I , je 3-St.-Pckg",Am Grünen Hag 2,Rewe,Obst & Gemüse
Bananen,https://img.rewe-static.de/REWE27_2023/1028377/32416351-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1028377,,je 1 kg,Aktion,"1,79 €",je 1 kg,Am Grünen Hag 2,Rewe,Obst & Gemüse
10% Rabatt auf alle REWE Beste Wahl Produkte,https://img.rewe-static.de/REWE_TH25_2023/8939024/39291866-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8939024,,Beim Kauf von mindestens 2 Produkten,App Deal,-10%,Beim Kauf von mindestens 2 Produkten,Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Red Bull Energy Drink,https://img.rewe-static.de/REWE_TH27_2023/2201429/39433142-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2201429,,"versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.08) , zzgl. 0.25 Pfand",App Deal,"0,77 €","versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.08) , zzgl. 0.25 Pfand",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Leerdammer Käsescheiben,https://img.rewe-static.de/REWE_TH27_2023/8849689/39009775-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8849689,,"versch. Sorten , je 140-g-Pckg , (1 kg = 9.21)",App Deal,"1,29 €","versch. Sorten , je 140-g-Pckg , (1 kg = 9.21)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Senseo Kaffeepads Classic,https://img.rewe-static.de/REWE_TH27_2023/1056372/22943110-29_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1056372,,"je 111-g-Btl , (1 kg = 15.23)",App Deal,"1,69 €","je 111-g-Btl , (1 kg = 15.23)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Fürst von Metternich Sekt,https://img.rewe-static.de/REWE_TH27_2023/0195090/5462510-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=195090,,"je 0,75-l-Fl , (1 l = 7.72)",App Deal,"5,79 €","je 0,75-l-Fl , (1 l = 7.72)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Jacobs Crema Pads,https://img.rewe-static.de/REWE_TH27_2023/8425239/30888243-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8425239,,"je 118-g-Btl , (1 kg = 14.32)",App Deal,"1,69 €","je 118-g-Btl , (1 kg = 14.32)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Delverde Pasta,https://img.rewe-static.de/REWE_TH27_2023/8925470/33309163-27_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8925470,,"versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.78)",App Deal,"0,89 €","versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.78)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Jazz Rote Tafeläpfel,https://img.rewe-static.de/REWE_TH27_2023/1428871/33797642-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1428871,,"Sorte: Scifresh , je 700-g-Schale/ab je 1-kg-lose",App Deal,"1,99 €","Sorte: Scifresh , je 700-g-Schale/ab je 1-kg-lose",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Butcher’s Burger Patties Wagyu Beef,https://img.rewe-static.de/REWE_TH27_2023/8736116/35959929-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8736116,,"je 230-g-Pckg , (1 kg = 23.00)",App Deal,"5,29 €","je 230-g-Pckg , (1 kg = 23.00)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Hellmann’s Sauce,https://img.rewe-static.de/REWE_TH27_2023/8722219/35691172-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8722219,,"versch. Sorten , je 250-ml-Fl , (1 l = 5.56)",App Deal,"1,39 €","versch. Sorten , je 250-ml-Fl , (1 l = 5.56)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Krone Mein Lieblings Bio-Lachs,https://img.rewe-static.de/REWE_TH27_2023/8673285/34449061-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8673285,,"versch. Sorten , je 80-g-Pckg , (1 kg = 39.88)",App Deal,"3,19 €","versch. Sorten , je 80-g-Pckg , (1 kg = 39.88)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Kerrygold Cheddar,https://img.rewe-static.de/REWE_TH27_2023/2602784/31914783-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2602784,,"herzhaft, 48% Fett i.Tr. , je 150-g-Pckg , (1 kg = 11.93)",App Deal,"1,79 €","herzhaft, 48% Fett i.Tr. , je 150-g-Pckg , (1 kg = 11.93)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
ZooRoyal Grillhappen,https://img.rewe-static.de/REWE_TH27_2023/8235071/29182430-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8235071,,"je 3 x 150-g-Schale , (1 kg = 2.22)",App Deal,"1,00 €","je 3 x 150-g-Schale , (1 kg = 2.22)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Butcher’s Burger Patties Angus,https://img.rewe-static.de/REWE_TH27_2023/7938024/33031415-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7938024,,"je 230-g-Pckg , (1 kg = 15.17)",App Deal,"3,49 €","je 230-g-Pckg , (1 kg = 15.17)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Jacobs Krönung,https://img.rewe-static.de/REWE_TH27_2023/5175232/21506323-53_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=5175232,,"gemahlener Bohnenkaffee, versch. Sorten , je 500-g-Pckg , (1 kg = 7.98)",App Deal,"3,99 €","gemahlener Bohnenkaffee, versch. Sorten , je 500-g-Pckg , (1 kg = 7.98)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
ZooRoyal Lachspastete,https://img.rewe-static.de/REWE_TH27_2023/2983992/26545025-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2983992,,"je 3 x 100-g-Schale , (1 kg = 2.60)",App Deal,"0,78 €","je 3 x 100-g-Schale , (1 kg = 2.60)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Red Bull Energy Drink,https://img.rewe-static.de/REWE_TH27_2023/2843250/698730-45_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2843250,,"versch. Sorten, koffeinhaltig , je 4 x 0,25-l-Dosen-Pckg , (1 l = 3.08) , zzgl. 1.00 Pfand",App Deal,"3,08 €","versch. Sorten, koffeinhaltig , je 4 x 0,25-l-Dosen-Pckg , (1 l = 3.08) , zzgl. 1.00 Pfand",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Red Bull Energy Drink,https://img.rewe-static.de/REWE_TH27_2023/0116447/2868120-63_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=116447,,"versch. Sorten, koffeinhaltig , je 6 x 0,25-l-Dosen-Pckg , (1 l = 3.08) , zzgl. 1.50 Pfand",App Deal,"4,62 €","versch. Sorten, koffeinhaltig , je 6 x 0,25-l-Dosen-Pckg , (1 l = 3.08) , zzgl. 1.50 Pfand",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Bahlsen Chokini,https://img.rewe-static.de/REWE_TH27_2023/0101699/24413871-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=101699,,"je 150-g-Pckg , (1 kg = 9.27)",App Deal,"1,39 €","je 150-g-Pckg , (1 kg = 9.27)",Am Grünen Hag 2,Rewe,Mit der REWE App sparen
Granini Produkten,https://img.rewe-static.de/REWE27_2023/7874521/33763587-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20fach Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe,PAYBACK Punkte Highlights
Sagrotan Produkten,https://img.rewe-static.de/REWE27_2023/7240148/28766062-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20fach Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe,PAYBACK Punkte Highlights
Danone Produkten,https://img.rewe-static.de/REWE27_2023/4834798/35348064-36_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20fach Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe,PAYBACK Punkte Highlights
Frische Hähnchen- oder Puten-Minutenschnitzel,https://img.rewe-static.de/REWE27_2023/8025594/23730583-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8025594,,"in versch. Joghurt-Marinaden, Haltungsform 2, SB-verpackt , je 1 kg",Knaller,"12,90 €","in versch. Joghurt-Marinaden, Haltungsform 2, SB-verpackt , je 1 kg",Am Grünen Hag 2,Rewe,Frische & Convenience
Exquisa Der Sahnige,https://img.rewe-static.de/REWE27_2023/4528638/12013930-40_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=4528638,,"70% Fett i.Tr. , je 200-g-Pckg , (1 kg = 4.95)",Aktion,"0,99 €","70% Fett i.Tr. , je 200-g-Pckg , (1 kg = 4.95)",Am Grünen Hag 2,Rewe,Frische & Convenience
Mirée Französische Kräuter,https://img.rewe-static.de/REWE27_2023/4749863/30970416-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=4749863,,"60% Fett i.Tr. , je 150-g-Becher , (1 kg = 6.60)",Aktion,"0,99 €","60% Fett i.Tr. , je 150-g-Becher , (1 kg = 6.60)",Am Grünen Hag 2,Rewe,Frische & Convenience
Patros Natur,https://img.rewe-static.de/REWE_TZ27_2023/7004174/26271262-18_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7004174,,"Weichkäse , je 180-g-Pckg , (1 kg = 9.39)",Aktion,"1,69 €","Weichkäse , je 180-g-Pckg , (1 kg = 9.39)",Am Grünen Hag 2,Rewe,Frische & Convenience
Westland Old Amsterdam,https://img.rewe-static.de/REWE_TZ27_2023/7999917/23619550-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7999917,,"holl. Hartkäse, 48% Fett i.Tr. , je 100 g",Aktion,"1,59 €","holl. Hartkäse, 48% Fett i.Tr. , je 100 g",Am Grünen Hag 2,Rewe,Frische & Convenience
Ital. Fenchel-Salami oder Pick Paprika-Kolbasz,https://img.rewe-static.de/REWE27_2023/0016436/35251340-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=16436,,je 100 g,Aktion,"1,99 €",je 100 g,Am Grünen Hag 2,Rewe,Frische & Convenience
King Cuisine Hummus Trio,https://img.rewe-static.de/REWE27_2023/1174787/21159432-21_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1174787,,"je 210-g-Schale , (1 kg = 8.52)",Aktion,"1,79 €","je 210-g-Schale , (1 kg = 8.52)",Am Grünen Hag 2,Rewe,Frische & Convenience
Bettine Ziegenkäse,https://img.rewe-static.de/REWE27_2023/8916600/36831483-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8916600,,"holl. Frisch- oder Weichkäse, versch. Sorten , je 100 g",Aktion,"1,79 €","holl. Frisch- oder Weichkäse, versch. Sorten , je 100 g",Am Grünen Hag 2,Rewe,Frische & Convenience
Langewiesche Butterschinken,https://img.rewe-static.de/REWE_TZ27_2023/0853347/22258331-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=853347,,je 100 g,Aktion,"1,79 €",je 100 g,Am Grünen Hag 2,Rewe,Frische & Convenience
Zottarella Minis,https://img.rewe-static.de/REWE27_2023/0039855/38881067-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=39855,,"je 280-g-Becher , (1 kg = 11.27) , 150-g-Abtropfgew.",Aktion,"1,69 €","je 280-g-Becher , (1 kg = 11.27) , 150-g-Abtropfgew.",Am Grünen Hag 2,Rewe,Frische & Convenience
Neuburger,https://img.rewe-static.de/REWE27_2023/0950910/23355961-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=950910,,"österr. Spezialität , je 100 g",Aktion,"1,69 €","österr. Spezialität , je 100 g",Am Grünen Hag 2,Rewe,Frische & Convenience
Sweet Ananas,https://img.rewe-static.de/REWE27_2023/2926149/25598712-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2926149,,"je 200-g-Schale , (1 kg = 8.95)",Aktion,"1,79 €","je 200-g-Schale , (1 kg = 8.95)",Am Grünen Hag 2,Rewe,Frische & Convenience
Käserebellen Sommer Rebell,https://img.rewe-static.de/REWE27_2023/7208341/28007903-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=7208341,,"Schnittkäse, mind. 50% Fett i.Tr. , je 100 g",Aktion,"1,99 €","Schnittkäse, mind. 50% Fett i.Tr. , je 100 g",Am Grünen Hag 2,Rewe,Frische & Convenience
King Cuisine Hummus Naturel,https://img.rewe-static.de/REWE27_2023/1174786/14389680-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1174786,,"je 175-g-Schale , (1 kg = 10.23)",Aktion,"1,79 €","je 175-g-Schale , (1 kg = 10.23)",Am Grünen Hag 2,Rewe,Frische & Convenience
Zimmermann Gin-Schinken,https://img.rewe-static.de/REWE27_2023/8197700/30648017-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8197700,,je 100 g,Aktion,"1,79 €",je 100 g,Am Grünen Hag 2,Rewe,Frische & Convenience
Meister Paprikawurst,https://img.rewe-static.de/REWE27_2023/8785357/36388671-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8785357,,je 100 g,Aktion,"1,49 €",je 100 g,Am Grünen Hag 2,Rewe,Frische & Convenience
Wiltmann Zwiebelwurst,https://img.rewe-static.de/REWE27_2023/2412659/23945120-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=2412659,,je 100 g,Aktion,"1,49 €",je 100 g,Am Grünen Hag 2,Rewe,Frische & Convenience
Settele Maultaschen,https://img.rewe-static.de/REWE27_2023/1993564/23724855-27_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1993564,,"versch. Sorten , je 300-g-Pckg , (1 kg = 4.97)",Aktion,"1,49 €","versch. Sorten , je 300-g-Pckg , (1 kg = 4.97)",Am Grünen Hag 2,Rewe,Frische & Convenience
Block House Brot,https://img.rewe-static.de/REWE27_2023/6823467/3415960-43_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=6823467,,"Knoblauch , je 250-g-Pckg , (1 kg = 7.96)",Aktion,"1,99 €","Knoblauch , je 250-g-Pckg , (1 kg = 7.96)",Am Grünen Hag 2,Rewe,Frische & Convenience
Dorfkäserei Greifertshofen Bio Sonnentaler,https://img.rewe-static.de/REWE27_2023/1025916/20631196-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=1025916,,"halbfester Schnittkäse, mind. 45% Fett i.Tr., 6 Wochen gereift , je 100 g",Aktion,"1,99 €","halbfester Schnittkäse, mind. 45% Fett i.Tr., 6 Wochen gereift , je 100 g",Am Grünen Hag 2,Rewe,Frische & Convenience
Block House Brot,https://img.rewe-static.de/REWE27_2023/8414429/30863744-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=8414429,,"Kräuterbutter , je 254-g-Pckg , (1 kg = 7.83)",Aktion,"1,99 €","Kräuterbutter , je 254-g-Pckg , (1 kg = 7.83)",Am Grünen Hag 2,Rewe,Frische & Convenience
Valess Vegetarische Produkte,https://img.rewe-static.de/REWE27_2023/3227097/26155981-19_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://shop.rewe.de/productList?search=3227097,,"versch. Sorten , je 180-g-Pckg , (1 kg = 13.83)",Aktion,"2,49 €","versch. Sorten , je 180-g-Pckg , (1 kg = 13.83)",Am Grünen Hag 2,Rewe,Frische & Convenience
