product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date
Wasa Thin Crackers Sea Salt,https://img.rewe-static.de/KLEIN27_2023/1963658/21392096-26_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1963658,,"je 180-g-Pckg , (1 kg = 11.06)",Aktion,"1,99 €","je 180-g-Pckg , (1 kg = 11.06)",Furtwanglerstr. 15,Rewe,Frühstück,2023-07-07
Wasa Delicate Rounds,https://img.rewe-static.de/KLEIN27_2023/8293683/29362929-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8293683,,"Sesam , je 235-g-Pckg , (1 kg = 8.47)",Aktion,"1,99 €","Sesam , je 235-g-Pckg , (1 kg = 8.47)",Furtwanglerstr. 15,Rewe,Frühstück,2023-07-07
Delverde Pasta,https://img.rewe-static.de/REWE_TZ27_2023/8925470/33309163-27_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8925470,,"versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.98)",Aktion,"0,99 €","versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.98)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Maggi Fix Spaghetti Carbonara,https://img.rewe-static.de/KLEIN27_2023/8569373/32805602-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8569373,,"je 35-g-Btl , (1 kg = 14.00)",Knaller,"0,49 €","je 35-g-Btl , (1 kg = 14.00)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Maggi Herzensküche Würzpaste Spaghetti Bolognese,https://img.rewe-static.de/KLEIN27_2023/7847240/33891004-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7847240,,"je 85-g-Btl , (1 kg = 5.76)",Knaller,"0,49 €","je 85-g-Btl , (1 kg = 5.76)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Delverde Pasta,https://img.rewe-static.de/KLEIN27_2023/8925615/33309164-34_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8925615,,"versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.98)",Aktion,"0,99 €","versch. Ausformungen , je 500-g-Pckg , (1 kg = 1.98)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Thomy Delikatess Mayonnaise oder Remoulade,https://img.rewe-static.de/KLEIN27_2023/0401137/2084640-75_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#401137,,"je 200-ml-Tube , (1 l = 7.95)",Aktion,"1,59 €","je 200-ml-Tube , (1 l = 7.95)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Maggi Magic Asia,https://img.rewe-static.de/KLEIN27_2023/4750950/3228770-48_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#4750950,,"Gebratene Nudeln Ente , je 119-g-Btl , (1 kg = 8.32)",Aktion,"0,99 €","Gebratene Nudeln Ente , je 119-g-Btl , (1 kg = 8.32)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Maggi Magic Asia,https://img.rewe-static.de/KLEIN27_2023/3244308/26286654-21_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#3244308,,"Gebratene Nudeln , je 121-g-Btl , (1 kg = 8.18)",Aktion,"0,99 €","Gebratene Nudeln , je 121-g-Btl , (1 kg = 8.18)",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Spreewaldhof Spreelinge Gewürzgurken,https://img.rewe-static.de/KLEIN27_2023/8299242/2977090-96_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8299242,,"je 670-g-Glas , (1 kg = 4.14) , 360-g-Abtropfgew.",Aktion,"1,49 €","je 670-g-Glas , (1 kg = 4.14) , 360-g-Abtropfgew.",Furtwanglerstr. 15,Rewe,Kochen & Backen,2023-07-07
Hipp Erdbeer Himbeer in Apfel,https://img.rewe-static.de/KLEIN27_2023/7692479/39281627-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7692479,,"je 160-g-Glas , (1 kg = 6.94)",Aktion,"1,11 €","je 160-g-Glas , (1 kg = 6.94)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Kinder Bueno,https://img.rewe-static.de/REWE_TZ27_2023/3296045/28031496-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#3296045,,"je 10 x 21,5-g-Pckg , (1 kg = 11.58)",Aktion,"2,49 €","je 10 x 21,5-g-Pckg , (1 kg = 11.58)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Hipp Williams Christ,https://img.rewe-static.de/KLEIN27_2023/1127713/6649010-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#1127713,,"je 190-g-Glas , (1 kg = 5.84)",Aktion,"1,11 €","je 190-g-Glas , (1 kg = 5.84)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
m&m’s Peanut,https://img.rewe-static.de/KLEIN27_2023/4348150/22301397-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#4348150,,"je 250-g-Btl , (1 kg = 7.96)",Knaller,"1,99 €","je 250-g-Btl , (1 kg = 7.96)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
m&m’s Crispy,https://img.rewe-static.de/KLEIN27_2023/2136293/22324440-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2136293,,"je 213-g-Btl , (1 kg = 9.34)",Knaller,"1,99 €","je 213-g-Btl , (1 kg = 9.34)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Kinder Schoko-Bons,https://img.rewe-static.de/KLEIN27_2023/0569062/26758524-19_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#569062,,"je 200-g-Btl , (1 kg = 12.45)",Knaller,"2,49 €","je 200-g-Btl , (1 kg = 12.45)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Lorenz Crunchips,https://img.rewe-static.de/KLEIN27_2023/7741099/36873912-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7741099,,"Paprika , je 150-g-Btl , (1 kg = 7.40)",Aktion,"1,11 €","Paprika , je 150-g-Btl , (1 kg = 7.40)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Lorenz Party Clubs Cracker,https://img.rewe-static.de/KLEIN27_2023/8295689/3128770-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8295689,,"je 200-g-Pckg , (1 kg = 5.55)",Aktion,"1,11 €","je 200-g-Pckg , (1 kg = 5.55)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Milka Choco Minis,https://img.rewe-static.de/KLEIN27_2023/0824528/6884100-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#824528,,"je 185-g-Pckg , (1 kg = 8.59)",Aktion,"1,59 €","je 185-g-Pckg , (1 kg = 8.59)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Milka Choco Wafer,https://img.rewe-static.de/KLEIN27_2023/2785241/38019755-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2785241,,"je 150-g-Pckg , (1 kg = 10.60)",Aktion,"1,59 €","je 150-g-Pckg , (1 kg = 10.60)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
REWE Feine Welt Trüffel Kartoffelchips,https://img.rewe-static.de/KLEIN27_2023/8000504/31147909-21_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8000504,,"je 100-g-Pckg , (1 kg = 11.90)",Aktion,"1,19 €","je 100-g-Pckg , (1 kg = 11.90)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
Max Jumbo Cashews oder Premium Pistazien,https://img.rewe-static.de/KLEIN27_2023/8534162/32556564-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8534162,,"geröstet & gesalzen , je 225-g-Dose , (1 kg = 17.73)",Aktion,"3,99 €","geröstet & gesalzen , je 225-g-Dose , (1 kg = 17.73)",Furtwanglerstr. 15,Rewe,Süßes & Salziges,2023-07-07
"Coca-Cola, Fanta oder Sprite",https://img.rewe-static.de/REWE_TZ27_2023/6730531/7336700-21_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#6730531,,"versch. Sorten, teilw, koffeinhaltig , je 1,5-l-Fl , (1 l = 0.66) , zzgl. 0.25 Pfand",Aktion,"0,99 €","versch. Sorten, teilw, koffeinhaltig , je 1,5-l-Fl , (1 l = 0.66) , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Red Bull Energy Drink,https://img.rewe-static.de/REWE_TZ27_2023/2201429/3209700-53_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2201429,,"versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.40) , zzgl. 0.25 Pfand",Aktion,"0,85 €","versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.40) , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
REWE Beste Wahl Tonic Holunderblüte,https://img.rewe-static.de/KLEIN27_2023/7712548/38596176-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7712548,,"je 1-l-Fl , zzgl. 0.25 Pfand",Aktion,"0,69 €","je 1-l-Fl , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
REWE Beste Wahl Ginger Ale,https://img.rewe-static.de/KLEIN27_2023/2149327/23245339-26_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2149327,,"je 1-l-Fl , zzgl. 0.25 Pfand",Aktion,"0,69 €","je 1-l-Fl , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Eiszeit Quell Mineralwasser,https://img.rewe-static.de/REWE_TZ27_2023/2100223/30154485-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2100223,,"versch. Sorten , je 9 x 1-l-Fl.-Kasten , (1 l = 0.67) , zzgl. 3.75 Pfand",Aktion,"5,99 €","versch. Sorten , je 9 x 1-l-Fl.-Kasten , (1 l = 0.67) , zzgl. 3.75 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Valensina Saft,https://img.rewe-static.de/KLEIN27_2023/7826260/34137630-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7826260,,"aus Fruchtsaftkonzentrat, versch. Sorten , je 1-l-Fl , zzgl. 0.25 Pfand",Aktion,"1,29 €","aus Fruchtsaftkonzentrat, versch. Sorten , je 1-l-Fl , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Yo Sirup,https://img.rewe-static.de/KLEIN27_2023/8724647/35096347-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#8724647,,"versch. Sorten , je 0,7-l-Fl , (1 l = 3.56)",Aktion,"2,49 €","versch. Sorten , je 0,7-l-Fl , (1 l = 3.56)",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
28 Black Energy Drink,https://img.rewe-static.de/KLEIN27_2023/0863759/8585910-33_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#863759,,"versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.96) , zzgl. 0.25 Pfand",Aktion,"0,99 €","versch. Sorten, koffeinhaltig , je 0,25-l-Dose , (1 l = 3.96) , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Happy Day Saft,https://img.rewe-static.de/KLEIN27_2023/0153046/988890-30_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#153046,,"versch. Sorten, aus Konzentrat , je 1-l-Pckg",Aktion,"1,59 €","versch. Sorten, aus Konzentrat , je 1-l-Pckg",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
San Pellegrino Sanbitter,https://img.rewe-static.de/KLEIN27_2023/0713358/25911637-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#713358,,"je 6 x 98-ml-Fl.-Pckg , (1 l = 5.60)",Aktion,"3,29 €","je 6 x 98-ml-Fl.-Pckg , (1 l = 5.60)",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Hitchcock Zitrone oder Limette pur,https://img.rewe-static.de/KLEIN27_2023/3645975/1803820-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#3645975,,"100% direkt gepresst , je 0,2-l-Fl , (1 l = 5.95)",Aktion,"1,19 €","100% direkt gepresst , je 0,2-l-Fl , (1 l = 5.95)",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Vio Bio Limo,https://img.rewe-static.de/KLEIN27_2023/2455427/31058480-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2455427,,"versch. Sorten , je 1-l-Fl , zzgl. 0.25 Pfand",Aktion,"1,19 €","versch. Sorten , je 1-l-Fl , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Schweppes,https://img.rewe-static.de/KLEIN27_2023/0106495/1587750-53_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#106495,,"versch. Sorten , je 1,25-l-Fl , (1 l = 1.19) , zzgl. 0.25 Pfand",Aktion,"1,49 €","versch. Sorten , je 1,25-l-Fl , (1 l = 1.19) , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Effect Energy Drink,https://img.rewe-static.de/KLEIN27_2023/0079989/2956730-40_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#79989,,"koffeinhaltig , je 1-l-Fl , zzgl. 0.25 Pfand",Aktion,"1,99 €","koffeinhaltig , je 1-l-Fl , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Wesergold Durstlöscher,https://img.rewe-static.de/KLEIN27_2023/0555004/30796154-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#555004,,"versch. Sorten , je 0,5-l-Pckg , (1 l = 1.30)",Aktion,"0,65 €","versch. Sorten , je 0,5-l-Pckg , (1 l = 1.30)",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Granini Fresh,https://img.rewe-static.de/KLEIN27_2023/7685533/39004928-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#7685533,,"versch. Sorten , je 0,75-l-Fl , (1 l = 1.72) , zzgl. 0.25 Pfand",Aktion,"1,29 €","versch. Sorten , je 0,75-l-Fl , (1 l = 1.72) , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Alkoholfreie Getränke,2023-07-07
Franziskaner Weißbier,https://img.rewe-static.de/KLEIN27_2023/2749663/24979269-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2749663,,"versch. Sorten , je 6 x 0,33-l-Fl.-Sixpack , (1 l = 2.02) , zzgl. 0.48 Pfand",Aktion,"3,99 €","versch. Sorten , je 6 x 0,33-l-Fl.-Sixpack , (1 l = 2.02) , zzgl. 0.48 Pfand",Furtwanglerstr. 15,Rewe,Bier,2023-07-07
Krombacher,https://img.rewe-static.de/KLEIN27_2023/6642063/626320-51_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#6642063,,"versch. Sorten, teilw. koffeinhaltig , je 6 x 0,33-l-Fl.-Sixpack , (1 l = 1.91) , zzgl. 0.48 Pfand",Aktion,"3,79 €","versch. Sorten, teilw. koffeinhaltig , je 6 x 0,33-l-Fl.-Sixpack , (1 l = 1.91) , zzgl. 0.48 Pfand",Furtwanglerstr. 15,Rewe,Bier,2023-07-07
Gösser Radler,https://img.rewe-static.de/KLEIN27_2023/2828882/25247324-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#2828882,,"je 0,5-l-Dose , (1 l = 1.90) , zzgl. 0.25 Pfand",Aktion,"0,95 €","je 0,5-l-Dose , (1 l = 1.90) , zzgl. 0.25 Pfand",Furtwanglerstr. 15,Rewe,Bier,2023-07-07
Mumm Jahrgangssekt,https://img.rewe-static.de/REWE_TZ27_2023/0416754/31069961-37_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#416754,,"versch. Sorten , je 0,75-l-Fl , (1 l = 5.32)",Aktion,"3,99 €","versch. Sorten , je 0,75-l-Fl , (1 l = 5.32)",Furtwanglerstr. 15,Rewe,Wein & Spirituosen,2023-07-07
Jim Beam Kentucky Straight Bourbon Whiskey,https://img.rewe-static.de/REWE_TZ27_2023/0199257/27692928-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#199257,,"40% Vol. oder Honey 32,5% Vol. , je 0,7-l-Fl , (1 l = 15.70)",Aktion,"10,99 €","40% Vol. oder Honey 32,5% Vol. , je 0,7-l-Fl , (1 l = 15.70)",Furtwanglerstr. 15,Rewe,Wein & Spirituosen,2023-07-07
Fürst von Metternich Sekt,https://img.rewe-static.de/KLEIN27_2023/0195090/5462510-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#195090,,"je 0,75-l-Fl , (1 l = 7.99)",Knaller,"5,99 €","je 0,75-l-Fl , (1 l = 7.99)",Furtwanglerstr. 15,Rewe,Wein & Spirituosen,2023-07-07
Martini Bianco oder Fiero,https://img.rewe-static.de/KLEIN27_2023/0169420/3115910-60_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#169420,,"14,4% Vol. , je 0,75-l-Fl , (1 l = 7.99)",Aktion,"5,99 €","14,4% Vol. , je 0,75-l-Fl , (1 l = 7.99)",Furtwanglerstr. 15,Rewe,Wein & Spirituosen,2023-07-07
Campari Bitter Aperitif,https://img.rewe-static.de/KLEIN27_2023/0719374/24865262-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/861608/rewe-markt-furtwaenglerstr-15/?icid=marktseiten_rewe-de%3Amarktseite-861608_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn/#719374,,"25% Vol. , je 0,7-l-Fl , (1 l = 14.99)",Aktion,"10,49 €","25% Vol. , je 0,7-l-Fl , (1 l = 14.99)",Furtwanglerstr. 15,Rewe,Wein & Spirituosen,2023-07-07
